01,4798,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,42.30713,98.9209,
05,8949,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.77693,116.08409,40.07961,117.12379,
05,4096,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.63141,116.25917,40.07495,116.6375,
05,978,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84516,116.17857,40.14841,116.64869,
05,8312,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84173,109.53418,40.2469,117.17987,
05,3833,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82113,115.96774,40.44649,116.75019,
05,3207,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.77135,116.27779,40.22775,117.18105,
05,8117,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.73502,116.10977,40.22155,116.6698,
05,4182,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.81494,116.21528,40.21286,117.24095,
05,68,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.78941,116.20784,40.21055,116.7502,
05,9822,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],33.43534,110.79196,40.04509,116.59201,
05,9366,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],25.17148,108.53988,40.14113,116.58662,
05,10299,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79212,116.15702,39.99137,116.47195,
05,2656,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.65114,116.10904,40.18793,117.3511,
05,3940,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.85257,116.18047,40.14486,117.11488,
05,3860,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80235,116.22737,40.07812,116.58722,
05,4088,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],35.06266,116.23798,40.24419,117.1847,
05,9390,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79789,116.27946,40.0792,116.78927,
05,2890,4,['2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8326,116.02933,40.09162,116.45838,
05,7866,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79378,116.27349,40.0785,116.58639,
05,4609,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.70338,116.18665,40.00235,116.68293,
05,5983,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.3989,116.22695,40.07943,116.82527,
05,2875,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],30.82969,104.17088,40.11874,116.58638,
05,9426,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],34.12178,116.17337,40.13358,118.79679,
05,3128,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.57553,116.19246,40.07896,116.58658,
05,5584,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],29.85772,106.0783,40.15217,117.13675,
05,6699,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.67602,116.20896,40.08022,116.58755,
05,2655,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.68887,115.98321,40.07925,116.58473,
05,3829,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.74409,116.25788,40.07751,116.62361,
05,7042,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.81016,116.18319,40.59999,117.18924,
05,3862,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.59618,115.99746,40.0788,116.58877,
05,2668,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],38.98036,116.17228,40.07823,117.73401,
05,6095,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79306,116.23332,40.24606,121.60032,
05,7115,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],19.53646,116.24547,40.16979,117.21657,
05,8341,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.66838,116.21422,40.07964,116.79558,
05,2224,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.88415,116.20516,40.21152,117.14216,
05,8797,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],25.109,110.0296,40.19888,116.76287,
05,4509,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.78953,116.20072,40.07612,116.64054,
05,7334,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79514,116.23331,40.03282,117.14181,
05,5570,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79325,116.29493,40.10503,116.68641,
05,3874,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.7766,116.21825,40.07966,116.58748,
05,5875,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82294,116.26849,40.41782,116.84887,
05,2051,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],38.82004,116.2117,40.17835,117.43581,
05,7228,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],33.53309,110.88064,40.1959,117.10499,
05,265,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.81907,116.19788,40.37891,116.97884,
05,3329,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.85269,116.26611,40.23501,117.25797,
05,7935,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.77212,116.19279,40.11996,116.58678,
05,4636,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.75297,116.2568,40.19534,117.11218,
05,3096,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.72817,116.21711,40.4146,116.98734,
05,2938,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],30.4828,116.22997,40.16387,116.93952,
05,6914,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.64894,116.10878,40.15868,117.01469,
05,5998,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82482,116.20159,40.44811,116.73142,
05,5657,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82934,116.19253,40.1522,117.10938,
05,8610,5,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06'],39.89554,116.29703,40.03325,116.56837,
05,6709,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79112,116.11988,40.28882,117.12664,
05,1081,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],30.65298,111.13708,40.18746,117.00931,
05,8573,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.5002,116.24558,39.99964,116.61562,
05,3191,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.7902,116.20578,40.19942,116.6739,
05,2281,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.7815,116.26457,40.17199,117.25914,
05,1845,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],26.34708,107.69869,40.00845,116.57114,
05,8821,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.67059,116.2756,40.07956,116.59321,
05,1101,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79294,116.28204,40.33475,116.65729,
05,3462,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],25.17148,108.53993,40.07607,116.68969,
05,2914,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8109,116.25411,40.15272,117.26186,
05,703,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.78966,108.94393,40.07947,116.58622,
05,8128,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],23.97121,108.07656,40.07994,121.68984,
05,5832,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79746,116.31347,40.07865,116.7654,
05,1749,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79895,116.26215,40.4117,117.0179,
05,3099,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.82595,116.25871,40.78904,117.14477,
05,2627,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82283,116.17995,40.22658,116.64595,
05,2838,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.72396,116.21558,40.38861,116.84276,
05,514,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],29.92692,107.41302,40.29865,116.83902,
05,5095,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],35.06265,116.22808,40.19768,117.18468,
05,8305,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.72201,116.24022,40.15663,117.10986,
05,3785,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.86575,116.25882,40.3846,116.93043,
05,2481,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.71891,116.2172,40.03981,116.73486,
05,3154,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.78478,116.18492,40.07378,116.65179,
05,5462,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.81251,116.24341,40.20463,117.11639,
05,4224,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79755,116.14983,40.17797,117.24898,
05,3093,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.83531,116.11153,40.07149,116.66285,
05,7805,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80172,116.23975,40.17441,117.03715,
05,9845,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.58428,116.10067,40.26819,116.67036,
05,1323,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],30.64795,103.97614,40.18452,117.12514,
05,3296,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79503,116.2588,40.13205,117.18961,
05,2478,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.69827,115.97607,40.76717,116.99848,
05,5508,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80712,116.31551,40.07676,116.54776,
05,2045,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.67267,116.26956,40.07783,116.58677,
05,7104,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.64007,116.2463,40.12689,116.58727,
05,6974,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.72461,116.22217,40.34636,116.95642,
05,7084,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],29.69992,106.60897,40.07928,116.58761,
05,5581,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80155,116.25628,40.19035,117.11745,
05,8544,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.62336,116.1903,40.37665,116.84956,
05,8469,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.51325,115.79493,40.1523,117.08966,
05,5961,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.75176,108.53995,40.22803,116.62736,
05,1793,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,40.27883,120.26777,
05,2367,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07'],30.31796,116.24924,40.16267,117.151,
05,6944,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],29.60303,116.12798,40.07985,116.58746,
05,1658,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.74084,116.00824,40.07809,116.58381,
05,6751,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84358,116.19191,40.28782,117.30559,
05,5037,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84113,106.01517,40.1526,116.92127,
05,2173,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.52259,108.50639,40.07891,119.76895,
05,3301,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],23.43988,108.58538,40.31661,116.67976,
05,7429,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84708,116.06747,40.3742,116.86107,
05,9375,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.78929,116.27316,40.15013,117.62078,
05,8777,3,['2008-02-02', '2008-02-03', '2008-02-04'],39.80175,116.26707,40.118,116.58667,
05,4042,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79305,116.28331,40.20184,116.75406,
05,5063,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79714,116.29365,40.07794,116.6177,
05,1728,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,40.08077,116.55002,
05,8483,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],35.06262,115.95499,40.04763,117.18473,
05,9067,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.78245,115.95177,40.58118,116.82647,
05,6815,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.50015,116.26627,40.07716,116.76846,
05,5163,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.78568,116.18428,40.15264,117.11724,
05,7685,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.74806,106.48412,40.31283,117.11672,
05,7087,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.41635,116.20156,40.20183,117.29708,
05,8092,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.77965,116.24695,40.15403,117.21821,
05,3114,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8035,116.22252,40.16327,117.11908,
05,9224,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.77438,116.08429,40.07806,116.58675,
05,195,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.64406,116.20894,40.36701,116.83102,
05,8154,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.75794,116.25974,40.0792,116.69704,
05,3848,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],1.534,115.91835,39.98615,23.16817,
05,5315,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],23.4533,108.57753,40.11516,116.58652,
05,723,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.73588,116.2235,40.12257,116.64522,
05,6687,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.68381,116.2224,40.07888,116.59141,
05,7347,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82284,116.18042,40.7384,116.9207,
05,4142,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.62322,116.18556,40.18594,118.13537,
05,240,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.72868,116.20085,40.03986,116.72489,
05,3516,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.66817,115.97455,40.07972,116.58703,
05,6203,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],24.31448,107.07572,40.22808,116.58684,
05,954,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.4766,116.2078,40.07042,116.58528,
05,2950,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],37.03703,115.71697,40.25337,117.43698,
05,2966,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80711,116.14888,40.16208,117.15129,
05,5494,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.64533,116.07182,40.0794,116.58727,
05,5031,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80302,116.22993,40.19517,117.21821,
05,4791,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82948,115.88445,40.47201,116.5856,
05,5468,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.85358,116.21872,40.19551,117.15005,
05,9398,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],38.82005,116.25472,40.07793,117.4358,
05,7877,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],30.64987,111.13293,40.22915,117.17242,
05,4820,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],29.74469,106.55466,40.04805,116.65942,
05,9279,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],30.8295,104.17076,40.05882,116.57624,
05,3101,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8228,116.06895,40.59402,116.58678,
05,6576,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.76967,116.08327,40.33858,116.70548,
05,2164,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],29.52503,103.43243,40.20132,117.2874,
05,2294,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],29.92689,107.413,40.07767,116.61648,
05,10241,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84212,116.23342,40.18613,117.20917,
05,2784,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],33.76819,115.20285,40.49885,120.26774,
05,7112,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79345,116.15703,40.34394,116.87551,
05,8523,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],26.34703,107.69867,40.07911,116.58666,
05,7051,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.58842,112.05192,40.07944,116.6862,
05,3484,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],38.82007,116.20855,40.17654,117.43577,
05,8453,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.73424,116.12986,40.32611,116.72971,
05,7128,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],36.24596,116.24413,40.24739,120.40486,
05,1730,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8028,116.14289,40.20191,117.16161,
05,2038,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82393,116.26933,40.1581,117.12051,
05,5651,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],35.06266,116.2372,40.24978,117.1847,
05,6857,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79723,116.22811,40.12129,116.58785,
05,4960,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],32.12832,113.46383,42.73798,117.94118,
05,8829,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.67659,116.16653,40.15719,116.86516,
05,3324,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.77593,109.53416,40.19325,117.13923,
05,7387,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80513,116.23971,40.07952,116.65907,
05,4617,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],35.1661,106.89932,43.82167,134.83593,
05,5918,2,['2008-02-02', '2008-02-03'],0.0,0.0,40.39715,116.82858,
05,9683,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.612,116.27728,40.07687,116.58574,
05,4681,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,40.395,117.1194,
05,2550,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],26.34706,116.31022,40.16276,120.65004,
05,8935,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82471,116.15876,40.09177,116.5866,
05,5411,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.90543,115.48545,40.29062,117.62055,
